CustomerKey,MaritalStatus,YearlyIncome,TotalChildren,ChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,Age,BikeBuyer
27259,M,40000,1,1,1,0,44,1
27260,M,40000,1,1,1,1,44,1
27261,M,40000,1,1,0,1,43,1
27262,M,40000,1,1,1,1,43,1
27263,M,60000,1,0,1,0,43,1
27264,S,60000,2,2,1,0,44,1
27265,S,60000,2,2,0,0,44,1
27266,S,60000,2,2,0,0,44,1
27267,S,60000,2,2,0,0,44,1
27268,S,60000,2,2,1,0,45,1
27269,S,60000,1,0,0,0,45,1
27270,M,60000,1,0,1,0,42,1
27271,M,60000,1,0,1,0,42,1
27272,M,60000,1,0,1,0,42,1
27273,S,70000,3,0,0,0,43,1
27274,S,70000,3,0,0,0,43,1
27275,M,60000,1,0,1,0,45,1
27276,S,60000,1,0,1,0,45,1
27277,M,60000,1,0,0,0,44,1
27278,M,40000,4,4,1,3,46,0
27279,S,70000,2,2,1,0,45,1
27280,M,70000,2,2,1,1,46,1
27281,S,70000,2,2,0,1,45,1
27282,M,40000,5,5,0,1,46,0
27283,S,40000,5,5,1,2,46,0
27284,M,40000,0,0,0,1,47,0
27285,S,60000,1,0,1,0,43,1
27286,S,60000,1,0,0,0,43,1
27287,M,70000,4,0,0,0,44,1
27288,S,70000,4,0,0,0,43,1
27289,S,50000,2,2,1,1,47,1
27290,M,80000,3,3,1,0,48,0
27291,S,80000,3,3,0,1,47,1
27292,S,60000,0,0,1,0,47,1
27293,M,60000,0,0,1,0,47,0
27294,S,70000,0,0,1,0,47,1
27295,S,70000,0,0,1,0,47,1
27296,S,70000,4,0,0,0,47,1
27297,S,60000,2,0,0,0,44,1
27298,S,60000,2,0,0,0,44,1
27299,M,120000,0,5,1,4,42,1
27300,M,70000,4,3,1,1,61,0
27301,M,70000,4,3,1,1,60,0
27302,M,100000,2,3,1,4,57,0
27303,M,110000,2,4,1,3,56,0
27304,S,110000,2,4,0,3,56,0
27305,M,170000,2,3,1,3,56,1
27306,S,110000,2,4,0,4,57,0
27307,M,120000,3,4,1,4,57,0
27308,S,120000,3,4,0,4,57,0
27309,M,130000,3,4,1,3,58,1
27310,M,80000,3,2,0,1,59,0
27311,M,80000,4,2,1,1,59,0
27312,S,110000,3,4,1,4,69,0
27313,M,70000,5,1,1,3,68,0
27314,S,80000,5,0,0,2,68,0
27315,M,100000,2,3,1,4,68,0
27316,M,120000,4,5,1,1,67,1
27317,M,150000,3,4,1,4,67,0
27318,M,80000,4,2,1,1,59,0
27319,M,90000,3,1,0,2,59,1
27320,M,70000,4,3,1,1,60,0
27321,M,80000,4,2,1,2,61,0
27322,S,90000,3,2,0,1,60,0
27323,S,80000,4,1,1,2,61,0
27324,S,80000,4,1,0,2,61,1
27325,M,100000,3,4,1,4,62,0
27326,S,80000,5,2,1,2,62,0
27327,S,110000,4,5,1,2,63,0
27328,S,80000,5,1,1,3,65,0
27329,M,80000,5,1,0,3,64,0
27330,M,120000,4,5,1,3,64,0
27331,M,130000,4,5,0,4,64,0
27332,M,90000,4,1,1,3,66,0
27333,M,100000,3,4,1,4,65,0
27334,S,90000,5,0,0,2,66,0
27335,M,90000,5,0,1,2,66,0
27336,S,120000,5,5,1,4,66,0
27337,M,150000,5,5,1,4,66,0
27338,M,70000,0,0,1,2,38,1
27339,S,70000,0,0,0,2,38,1
27340,S,80000,0,0,1,2,37,1
27341,S,80000,0,0,0,2,37,1
27342,M,80000,0,0,1,2,37,1
27343,S,70000,0,0,1,3,39,0
27344,S,70000,0,0,1,3,39,0
27345,S,80000,0,0,0,3,39,0
27346,S,90000,0,0,0,2,38,1
27347,M,80000,0,0,1,3,39,0
27348,M,90000,0,0,1,2,39,1
27349,M,90000,0,0,1,3,39,0
27350,S,90000,0,0,0,3,39,0
27351,M,110000,0,5,1,3,39,0
27352,S,110000,0,5,1,3,40,1
27353,S,110000,0,5,1,3,40,1
27354,S,120000,5,5,0,4,39,1
27355,M,100000,0,5,1,2,40,1
27356,M,120000,0,5,1,4,41,1
27357,M,90000,0,0,0,3,41,0
27358,M,90000,0,0,1,3,42,0
27359,S,100000,0,5,1,3,42,1
27360,M,80000,0,0,1,4,43,0
27361,S,80000,0,0,0,4,42,0
27362,S,110000,0,5,0,3,41,1
27363,M,110000,0,5,1,3,41,0
27364,S,90000,0,0,0,4,42,0
27365,S,100000,0,5,0,4,42,1
27366,S,100000,0,5,1,4,43,1
27367,S,90000,0,0,1,4,43,0
27368,M,100000,0,5,0,4,43,0
27369,M,110000,0,5,1,4,43,0
27370,S,110000,0,5,0,4,43,1
27371,S,110000,0,5,0,4,42,1
27372,S,30000,4,0,0,2,66,0
27373,S,30000,4,0,0,2,65,0
27374,S,30000,4,0,1,2,65,0
27375,M,30000,4,0,1,2,65,0
27376,S,30000,4,0,1,2,65,0
27377,S,30000,4,0,1,2,67,0
27378,M,30000,4,0,1,2,67,0
27379,S,40000,4,0,0,2,66,0
27380,S,40000,4,0,1,2,66,0
27381,S,40000,4,0,1,2,76,0
27382,S,50000,3,0,1,2,76,0
27383,S,60000,3,0,1,2,76,0
27384,M,60000,3,0,1,2,75,0
27385,M,60000,3,0,0,2,74,0
27386,M,60000,3,0,1,2,74,0
27387,S,60000,3,0,1,2,74,0
27388,M,60000,3,0,0,2,74,0
27389,S,60000,3,0,0,2,73,0
27390,S,60000,3,0,0,2,73,0
27391,S,50000,3,0,1,2,72,0
27392,M,50000,4,0,1,2,72,0
27393,M,50000,4,0,1,2,71,0
27394,S,50000,4,0,0,2,71,0
27395,S,50000,4,0,1,2,71,0
27396,S,60000,4,0,1,2,70,0
27397,S,60000,4,0,1,2,71,0
27398,S,60000,4,0,0,2,70,0
27399,S,60000,4,0,0,2,70,0
27400,M,60000,4,0,1,2,71,0
27401,M,30000,5,0,0,2,69,0
27402,S,30000,5,0,0,2,69,0
27403,S,30000,2,1,0,2,68,0
27404,M,40000,5,0,0,3,67,1
27405,M,40000,5,0,1,3,67,1
27406,S,70000,5,0,1,3,67,1
27407,S,70000,5,0,1,3,68,1
27408,M,70000,5,0,1,3,67,0
27409,M,40000,2,1,1,1,66,0
27410,S,40000,2,1,0,2,67,0
27411,S,40000,2,1,1,2,66,0
27412,S,70000,2,1,1,1,66,0
27413,M,70000,2,1,1,1,66,0
27414,M,70000,2,1,1,1,66,0
27415,M,40000,2,1,1,2,66,0
27416,S,60000,2,1,0,1,66,1
27417,M,60000,2,1,1,0,66,0
27418,S,70000,4,1,0,2,65,1
27419,S,40000,2,1,1,2,64,0
27420,S,40000,2,1,1,2,64,0
27421,S,60000,2,1,0,2,65,1
27422,M,60000,2,1,1,2,64,0
27423,S,60000,2,1,0,0,64,1
27424,S,60000,2,1,1,0,65,1
27425,S,60000,2,1,0,1,64,1
27426,S,60000,2,1,1,1,64,0
27427,S,70000,5,1,0,2,65,1
27428,S,40000,2,1,1,2,64,0
27429,S,40000,2,1,1,3,64,1
27430,M,60000,2,1,1,2,63,0
27431,S,60000,2,1,0,2,63,1
27432,S,60000,2,1,1,1,63,0
27433,S,60000,2,1,0,1,63,0
27434,S,70000,4,2,1,1,63,0
27435,M,70000,4,2,1,1,63,0
27436,S,60000,2,1,1,2,62,0
27437,S,60000,2,1,1,2,63,0
27438,M,60000,2,1,1,1,62,0
27439,S,70000,2,1,0,2,61,1
27440,S,70000,2,1,0,2,61,1
27441,M,60000,3,1,0,2,60,0
27442,M,60000,3,1,1,2,60,0
27443,S,60000,3,1,1,2,60,0
27444,M,70000,5,5,0,2,45,0
27445,M,70000,5,5,1,2,44,0
27446,S,80000,3,0,1,0,44,1
27447,M,80000,3,0,1,0,44,1
27448,S,40000,0,0,1,1,48,1
27449,S,80000,0,0,1,1,46,1
27450,M,100000,1,0,1,2,46,1
27451,S,100000,2,0,0,2,46,0
27452,S,120000,0,1,0,3,46,1
27453,S,80000,4,3,1,0,50,1
27454,M,90000,4,4,1,1,45,0
27455,S,100000,2,0,0,3,45,1
27456,M,100000,2,0,1,3,46,0
27457,S,100000,2,0,0,3,45,0
27458,M,110000,2,1,1,3,45,0
27459,M,130000,1,0,1,2,45,1
27460,S,130000,1,0,0,3,45,1
27461,S,40000,0,0,1,2,34,0
27462,S,40000,0,0,1,1,34,0
27463,S,40000,0,0,0,1,34,0
27464,M,20000,3,0,0,2,69,0
27465,S,30000,0,0,1,1,35,0
27466,S,30000,0,0,0,1,36,0
27467,M,60000,0,0,1,2,36,1
27468,M,60000,0,0,0,2,35,1
27469,S,30000,2,0,0,2,68,1
27470,M,30000,2,0,0,2,67,1
27471,S,20000,2,1,1,2,66,1
27472,S,20000,2,1,1,2,66,1
27473,S,20000,2,1,1,2,66,1
27474,S,40000,0,0,1,2,37,0
27475,S,40000,0,0,1,1,36,0
27476,S,40000,0,0,1,2,37,0
27477,S,40000,0,0,1,2,36,0
27478,M,60000,0,0,1,2,36,0
27479,S,60000,0,0,0,2,37,0
27480,S,70000,0,0,0,2,36,0
27481,S,70000,0,0,0,2,36,0
27482,M,10000,2,1,1,2,65,0
27483,M,20000,2,1,1,2,64,1
27484,S,20000,2,1,1,2,65,1
27485,S,20000,2,1,0,2,63,1
27486,S,20000,2,1,0,2,63,1
27487,M,20000,2,1,1,2,62,1
27488,M,20000,2,1,0,2,62,1
27489,S,20000,2,1,1,2,62,1
27490,S,20000,2,1,1,2,63,1
27491,M,20000,3,1,0,4,62,0
27492,M,30000,3,0,1,2,62,1
27493,M,30000,3,0,1,2,61,1
27494,S,40000,2,0,0,2,60,1
27495,S,40000,3,0,0,2,59,0
27496,S,40000,3,0,0,2,59,0
27497,S,40000,3,0,0,2,59,0
27498,S,80000,2,0,0,2,58,1
27499,M,80000,2,0,1,2,58,1
27500,S,80000,2,0,1,2,58,1
27501,M,80000,2,0,1,2,59,1
27502,S,40000,0,0,1,2,38,0
27503,S,40000,0,0,1,2,38,0
27504,S,40000,0,0,0,2,38,1
27505,S,40000,0,0,1,2,38,0
27506,M,40000,0,0,1,2,38,0
27507,M,40000,0,0,1,2,38,0
27508,S,60000,0,0,0,2,41,1
27509,S,60000,0,0,0,2,37,0
27510,S,60000,0,0,0,2,37,0
27511,S,80000,2,0,0,2,58,1
27512,S,80000,2,0,0,2,57,1
27513,S,70000,2,0,0,2,57,1
27514,S,70000,2,0,0,2,56,1
27515,S,100000,1,0,0,3,56,1
27516,S,100000,1,1,1,3,54,0
27517,M,100000,1,1,1,3,54,1
27518,M,100000,1,1,1,3,54,0
27519,S,110000,4,1,0,4,55,0
27520,S,110000,4,1,0,4,55,0
27521,S,80000,0,0,0,1,40,1
27522,M,50000,0,0,1,2,39,0
27523,S,50000,0,0,0,2,40,1
27524,S,50000,0,0,0,2,39,1
27525,M,60000,0,0,0,2,39,0
27526,M,60000,0,0,1,2,39,0
27527,S,120000,2,2,0,3,47,1
27528,M,130000,0,1,1,4,47,0
27529,M,130000,1,1,1,4,48,0
27530,M,70000,2,0,1,2,56,0
27531,S,40000,0,0,0,1,50,1
27532,S,60000,4,4,1,2,50,0
27533,M,60000,4,4,1,2,50,0
27534,S,60000,4,4,0,3,49,1
27535,S,60000,5,5,1,3,49,1
27536,M,60000,4,2,1,2,49,1
27537,M,70000,4,2,1,2,51,1
27538,M,70000,4,2,1,2,51,0
27539,S,70000,0,0,0,1,45,1
27540,S,70000,0,0,0,1,45,1
27541,S,70000,0,0,1,1,45,1
27542,M,70000,1,0,1,1,51,1
27543,M,70000,1,0,1,1,52,1
27544,M,60000,1,0,1,1,52,1
27545,M,60000,1,0,1,1,53,1
27546,S,40000,4,2,1,2,53,1
27547,M,40000,4,2,1,2,53,1
27548,M,60000,1,0,1,1,53,0
27549,M,60000,1,0,1,1,53,1
27550,S,60000,0,0,0,1,46,1
27551,M,60000,0,0,0,1,46,1
27552,S,60000,0,0,0,1,47,1
27553,S,60000,0,0,0,1,46,1
27554,M,60000,1,0,1,1,53,1
27555,M,60000,1,0,1,1,53,1
27556,M,60000,1,0,1,1,53,1
27557,M,60000,1,0,1,1,53,1
27558,M,60000,1,0,1,1,54,1
27559,M,60000,1,0,1,1,54,1
27560,M,60000,1,0,1,1,54,1
27561,S,60000,5,4,1,0,55,0
27562,M,60000,5,4,1,1,54,0
27563,M,60000,5,4,1,1,55,0
27564,S,60000,4,3,1,0,54,0
27565,M,60000,4,3,0,0,54,0
27566,M,60000,4,3,1,0,54,0
27567,M,60000,4,3,0,0,54,0
27568,S,70000,2,0,0,1,55,1
27569,S,70000,2,0,1,1,54,1
27570,S,80000,2,0,0,0,54,1
27571,M,80000,4,0,1,0,54,1
27572,M,80000,1,0,1,1,55,1
27573,M,80000,1,0,1,1,55,1
27574,M,80000,1,0,1,1,56,1
27575,S,60000,3,2,0,0,55,1
27576,M,60000,1,0,0,1,55,1
27577,S,60000,1,0,0,1,55,1
27578,M,60000,1,0,1,1,55,1
27579,M,70000,5,4,1,2,56,0
27580,M,80000,4,4,1,0,44,0
27581,M,80000,4,4,1,0,44,1
27582,S,90000,2,0,0,0,44,1
27583,M,90000,2,0,1,0,44,1
27584,S,90000,2,0,0,0,44,1
27585,M,90000,2,0,0,0,44,1
27586,M,60000,2,2,1,1,45,1
27587,S,60000,2,2,0,1,46,1
27588,S,70000,5,5,1,3,45,0
27589,S,60000,2,2,0,1,46,1
27590,M,60000,2,2,1,1,46,1
27591,M,70000,5,5,0,3,46,0
27592,S,70000,5,5,1,3,46,0
27593,M,70000,5,5,1,4,46,0
27594,S,80000,5,5,1,3,46,0
27595,M,80000,5,5,1,3,47,0
27596,M,80000,5,5,1,3,48,0
27597,S,90000,0,0,0,0,47,1
27598,S,90000,2,0,1,0,47,1
27599,M,90000,2,0,0,0,48,1
27600,S,60000,3,1,0,2,60,0
27601,S,60000,3,1,0,3,60,1
27602,S,60000,3,1,0,3,61,1
27603,M,70000,2,0,1,2,57,0
27604,M,60000,2,0,1,2,57,1
27605,M,60000,2,0,1,2,57,1
27606,S,70000,2,1,0,0,56,1
27607,M,80000,2,0,1,2,57,0
27608,M,80000,2,0,1,2,57,0
27609,M,80000,2,0,1,2,57,0
27610,S,80000,2,0,0,2,58,0
27611,M,60000,2,0,1,2,57,1
27612,M,60000,2,0,1,2,57,1
27613,S,60000,2,0,0,2,57,1
27614,M,60000,2,0,0,2,57,1
27615,M,120000,3,2,1,4,49,1
27616,S,120000,3,2,1,4,48,1
27617,S,90000,0,0,0,1,50,1
27618,M,100000,5,2,1,1,49,0
27619,S,120000,4,2,1,4,49,0
27620,S,130000,2,2,0,2,49,0
27621,S,160000,0,0,0,4,50,1
27622,M,70000,4,3,0,0,57,0
27623,S,80000,3,0,0,1,57,1
27624,M,80000,2,1,1,1,58,0
27625,S,90000,2,1,0,0,58,1
27626,S,90000,4,0,1,1,79,0
27627,S,130000,1,2,0,3,79,0
27628,S,80000,4,3,0,2,50,0
27629,M,90000,0,0,1,1,50,0
27630,S,110000,4,2,0,4,50,0
27631,S,130000,3,2,0,4,50,0
27632,M,80000,5,4,1,2,51,0
27633,M,80000,5,4,1,3,51,0
27634,S,80000,5,4,1,3,51,1
27635,M,90000,5,4,1,4,51,0
27636,M,100000,1,2,1,3,51,1
27637,S,100000,1,2,0,3,52,0
27638,S,100000,1,2,0,3,52,0
27639,S,100000,1,2,0,4,51,0
27640,S,120000,1,3,0,4,51,0
27641,S,120000,1,3,1,4,51,1
27642,S,120000,1,3,0,4,52,0
27643,S,70000,5,4,1,3,52,0
27644,M,90000,4,3,1,0,52,0
27645,M,120000,1,3,1,4,52,1
27646,S,130000,1,3,0,2,52,1
27647,M,150000,1,2,0,4,52,0
27648,S,80000,2,0,0,2,58,0
27649,M,60000,2,0,0,2,58,1
27650,M,70000,4,3,1,0,59,0
27651,M,90000,2,1,1,1,58,1
27652,M,70000,2,0,1,2,59,0
27653,M,30000,4,0,1,2,78,0
27654,M,60000,2,0,1,2,79,0
27655,S,90000,4,0,1,2,78,0
27656,S,40000,3,0,0,2,77,0
27657,M,50000,2,0,0,2,77,0
27658,S,50000,2,0,1,2,77,0
27659,M,50000,2,0,1,2,77,0
27660,M,80000,4,0,1,2,78,0
27661,M,120000,1,3,1,4,77,0
27662,S,110000,5,3,1,4,53,1
27663,S,170000,1,1,0,2,53,1
27664,M,170000,1,1,1,4,53,0
27665,S,70000,2,0,1,2,59,0
27666,M,60000,3,0,1,2,59,1
27667,M,70000,3,1,0,1,59,1
27668,S,70000,3,0,1,2,60,1
27669,M,70000,3,0,1,2,60,1
27670,S,70000,3,0,0,2,60,1
27671,S,70000,3,0,0,2,61,1
27672,S,60000,3,0,1,2,61,1
27673,S,60000,3,0,1,2,60,1
27674,M,40000,3,0,1,2,61,0
27675,M,40000,3,0,1,2,61,0
27676,M,40000,3,0,1,2,63,0
27677,M,40000,3,0,1,2,62,0
27678,S,40000,3,0,0,2,62,1
27679,M,40000,3,0,1,2,62,0
27680,S,40000,3,0,1,2,62,0
27681,M,40000,4,0,0,2,62,1
27682,S,40000,4,0,1,2,63,0
27683,M,30000,4,0,0,2,65,0
27684,M,40000,4,0,1,2,64,0
27685,M,60000,4,4,0,3,50,0
27686,M,60000,4,4,1,3,50,0
27687,S,60000,3,2,1,2,50,1
27688,S,70000,0,0,0,1,50,0
27689,S,70000,0,0,1,1,50,1
27690,M,90000,2,2,1,0,46,1
27691,M,90000,2,2,1,0,46,1
27692,M,90000,3,3,1,0,46,1
27693,S,90000,4,4,1,0,46,1
27694,M,60000,1,0,1,1,51,1
27695,M,60000,1,0,1,1,51,1
27696,M,60000,1,0,1,1,51,1
27697,M,60000,1,0,1,1,53,1
27698,M,60000,1,0,1,1,53,1
27699,S,60000,1,0,1,1,52,1
27700,M,70000,3,0,0,1,83,0
27701,M,60000,1,0,1,1,54,1
27702,S,60000,1,0,1,1,54,1
27703,S,90000,1,0,0,1,54,0
27704,S,40000,2,0,1,1,80,0
27705,M,80000,5,5,1,4,48,0
27706,S,70000,0,0,0,1,49,1
27707,S,70000,0,0,0,1,49,1
27708,S,70000,0,0,0,1,49,0
27709,S,70000,0,0,0,2,51,1
27710,S,70000,0,0,0,2,50,1
27711,M,70000,0,0,0,2,51,1
27712,M,60000,1,0,0,1,51,1
27713,S,60000,1,0,1,1,53,1
27714,M,60000,1,0,0,1,53,1
27715,S,60000,1,0,1,1,52,1
27716,S,70000,5,4,1,2,52,0
27717,M,70000,5,4,0,3,53,0
27718,M,70000,5,4,1,3,52,0
27719,M,70000,5,4,1,3,52,1
27720,M,70000,5,4,1,3,53,0
27721,M,80000,1,0,1,1,58,0
27722,M,80000,1,0,0,1,57,1
27723,S,40000,2,0,1,1,60,1
27724,M,30000,0,0,1,2,37,0
27725,M,30000,0,0,0,2,33,0
27726,S,30000,0,0,0,2,34,1
27727,S,30000,0,0,1,2,35,0
27728,S,30000,2,0,0,2,76,0
27729,S,30000,0,0,1,2,35,0
27730,S,30000,0,0,1,2,35,0
27731,M,40000,0,0,1,2,35,0
27732,M,40000,0,0,1,2,35,0
27733,S,40000,2,0,1,2,75,0
27734,S,30000,0,0,0,2,37,0
27735,S,40000,0,0,0,2,36,0
27736,S,40000,0,0,1,2,36,0
27737,S,40000,0,0,0,2,36,0
27738,S,30000,0,0,0,2,35,0
27739,S,30000,0,0,0,2,35,0
27740,M,40000,0,0,1,2,35,0
27741,S,40000,0,0,1,2,34,0
27742,S,40000,0,0,1,2,35,0
27743,M,40000,2,0,1,2,72,1
27744,M,50000,2,0,1,1,71,1
27745,S,40000,2,0,1,2,71,1
27746,S,60000,2,0,0,1,71,1
27747,M,40000,0,0,0,2,38,0
27748,S,40000,0,0,0,2,37,0
27749,S,40000,0,0,1,1,37,0
27750,S,40000,0,0,1,1,37,0
27751,S,40000,0,0,1,1,37,0
27752,S,40000,0,0,0,2,38,1
27753,M,40000,0,0,0,2,38,0
27754,S,50000,0,0,0,1,40,0
27755,S,50000,0,0,0,1,39,0
27756,S,50000,3,3,0,1,48,0
27757,M,50000,3,3,1,3,48,0
27758,M,50000,3,3,1,3,49,0
27759,S,50000,3,3,0,3,48,1
27760,S,40000,0,0,0,0,45,1
27761,M,40000,0,0,1,0,45,1
27762,M,40000,0,0,0,0,45,1
27763,M,10000,3,3,1,1,46,1
27764,S,20000,1,1,0,1,46,1
27765,S,20000,1,1,1,1,46,1
27766,S,20000,1,1,1,1,47,1
27767,S,20000,1,1,1,1,46,1
27768,S,20000,1,1,0,1,47,1
27769,S,20000,1,1,0,1,46,1
27770,S,30000,1,1,0,0,46,1
27771,S,30000,1,1,1,1,46,1
27772,S,10000,5,3,0,1,48,0
27773,S,20000,1,1,1,1,47,1
27774,S,20000,2,2,1,0,47,1
27775,S,40000,0,0,0,0,46,1
27776,S,30000,1,1,0,1,47,1
27777,M,30000,1,1,1,1,47,1
27778,M,30000,1,1,1,1,47,1
27779,M,10000,5,3,1,2,49,0
27780,M,20000,2,2,1,1,49,1
27781,S,20000,2,2,1,1,49,1
27782,S,20000,2,2,1,2,49,0
27783,M,30000,1,1,1,2,49,0
27784,S,10000,3,2,0,1,49,1
27785,M,30000,1,0,1,1,82,0
27786,S,20000,3,3,0,0,49,1
27787,M,30000,1,1,0,2,49,0
27788,S,10000,3,2,1,2,50,0
27789,M,20000,3,3,1,1,50,1
27790,S,20000,3,3,0,1,50,1
27791,S,20000,3,3,0,1,50,1
27792,S,20000,3,3,1,1,50,1
27793,S,10000,4,0,0,2,80,0
27794,M,40000,1,0,1,0,81,0
27795,S,40000,0,0,0,0,47,1
27796,S,40000,0,0,0,0,47,1
27797,M,40000,0,0,1,0,47,1
27798,M,40000,0,0,1,0,47,1
27799,S,80000,0,0,1,0,47,1
27800,S,80000,0,0,1,0,47,1
27801,M,30000,2,2,1,0,50,1
27802,S,30000,2,2,1,0,50,1
27803,S,30000,2,2,0,0,51,0
27804,S,30000,1,0,0,1,52,0
27805,S,30000,1,0,0,1,51,0
27806,S,30000,1,0,0,1,52,0
27807,S,20000,2,0,1,1,79,0
27808,M,30000,2,2,1,0,48,1
27809,M,40000,1,0,1,0,48,1
27810,M,40000,1,0,1,0,49,1
27811,M,40000,1,0,1,0,50,1
27812,S,20000,0,0,0,1,36,0
27813,S,20000,0,0,0,1,37,0
27814,S,30000,3,3,0,1,34,0
27815,M,30000,3,3,1,2,34,0
27816,S,20000,0,0,0,1,35,0
27817,M,40000,1,0,1,0,50,1
27818,M,40000,1,0,1,0,51,1
27819,M,40000,1,0,1,0,51,1
27820,M,40000,1,0,1,0,50,1
27821,M,40000,1,0,1,0,50,1
27822,S,30000,1,0,0,1,52,0
27823,M,40000,1,0,1,1,51,1
27824,S,30000,3,3,1,2,35,1
27825,S,30000,3,3,1,2,35,1
27826,S,30000,4,4,0,1,35,0
27827,M,30000,4,4,1,2,35,0
27828,M,30000,4,4,1,2,35,0
27829,S,30000,0,0,0,1,36,0
27830,S,20000,0,0,0,1,37,0
27831,S,20000,0,0,0,1,37,0
27832,S,30000,0,0,0,1,38,0
27833,S,20000,0,0,1,2,40,0
27834,S,20000,0,0,0,2,39,0
27835,M,20000,0,0,1,2,39,0
27836,M,20000,0,0,1,2,39,0
27837,S,20000,0,0,1,2,39,0
27838,M,20000,0,0,0,2,39,0
27839,M,40000,1,1,1,0,38,1
27840,S,10000,0,0,1,2,41,0
27841,M,20000,1,0,1,0,52,0
27842,M,10000,1,0,1,0,52,0
27843,S,20000,1,0,0,0,78,0
27844,M,10000,1,0,1,0,77,0
27845,S,30000,5,0,0,0,52,1
27846,M,30000,4,0,1,0,51,1
27847,M,10000,1,0,0,0,56,0
27848,M,10000,2,0,1,0,57,0
27849,M,20000,1,0,1,0,58,0
27850,S,20000,1,0,0,0,59,0
27851,M,20000,1,0,0,0,76,0
27852,M,20000,1,0,1,0,74,1
27853,S,10000,2,0,0,1,73,0
27854,S,10000,2,0,1,1,72,1
27855,S,20000,1,0,0,0,72,0
27856,M,30000,1,0,1,0,73,1
27857,S,10000,2,0,0,1,72,0
27858,S,10000,3,0,0,1,71,0
27859,M,20000,1,0,1,0,71,1
27860,M,10000,0,0,1,1,33,1
27861,S,10000,0,0,1,1,34,1
27862,M,10000,0,0,1,1,34,1
27863,M,20000,0,0,0,0,33,1
27864,S,20000,0,0,1,0,33,1
27865,M,10000,0,0,1,2,36,1
27866,S,10000,0,0,0,2,36,1
27867,M,10000,0,0,1,2,37,1
27868,S,10000,1,1,0,0,37,1
27869,S,10000,1,1,1,0,37,1
27870,S,10000,1,1,1,0,34,1
27871,M,10000,1,1,0,0,35,1
27872,S,20000,0,0,1,0,35,1
27873,M,20000,0,0,1,0,36,1
27874,S,20000,0,0,1,0,35,1
27875,S,10000,1,1,1,0,36,1
27876,M,10000,1,1,0,0,36,1
27877,S,20000,0,0,0,0,37,1
27878,S,20000,0,0,0,0,36,1
27879,M,20000,0,0,0,0,36,1
27880,S,40000,1,0,0,0,70,1
27881,S,20000,1,1,0,0,53,1
27882,M,30000,4,0,1,0,52,1
27883,S,30000,4,0,1,0,52,1
27884,M,30000,4,0,1,0,52,1
27885,M,30000,3,0,0,0,52,1
27886,S,10000,1,1,1,1,53,0
27887,S,10000,1,1,0,1,53,0
27888,S,10000,1,1,0,1,53,0
27889,S,10000,1,1,0,1,53,0
27890,S,20000,1,1,0,0,53,1
27891,M,20000,1,1,0,0,53,1
27892,M,30000,3,0,0,0,53,1
27893,S,10000,1,1,0,1,54,0
27894,S,20000,2,0,1,1,54,1
27895,S,20000,2,0,0,1,56,1
27896,M,30000,3,0,1,0,53,1
27897,M,30000,3,0,1,0,53,1
27898,M,30000,3,0,1,0,53,1
27899,S,30000,0,0,1,0,54,1
27900,S,30000,0,0,1,0,54,1
27901,M,40000,3,0,1,0,54,1
27902,S,40000,3,0,0,0,54,1
27903,M,10000,1,1,0,1,43,0
27904,M,10000,1,1,0,1,43,0
27905,S,10000,2,2,0,0,43,0
27906,M,10000,2,2,1,0,43,1
27907,S,20000,0,0,0,1,43,1
27908,S,20000,0,0,0,1,43,1
27909,S,20000,0,0,0,1,43,1
27910,M,40000,2,0,1,2,71,1
27911,S,40000,0,0,0,2,38,0
27912,M,40000,0,0,1,2,38,0
27913,M,40000,0,0,1,1,37,0
27914,S,50000,0,0,0,1,39,0
27915,S,50000,0,0,0,1,39,0
27916,S,50000,0,0,0,1,40,0
27917,S,60000,0,0,1,1,40,1
27918,M,70000,0,0,1,2,41,1
27919,S,70000,0,0,1,2,41,1
27920,S,70000,0,0,1,2,41,1
27921,M,70000,4,3,1,1,61,0
27922,M,70000,4,3,1,1,60,0
27923,S,130000,2,3,0,4,55,0
27924,S,130000,2,4,0,2,56,1
27925,S,150000,2,3,0,4,57,0
27926,S,100000,2,3,1,4,58,0
27927,M,120000,3,4,0,4,58,0
27928,S,160000,2,4,0,2,57,1
27929,S,170000,3,3,0,4,57,0
27930,S,110000,3,4,1,4,58,0
27931,M,110000,3,4,1,4,58,0
27932,S,110000,3,4,0,4,58,0
27933,S,80000,3,1,0,2,60,0
27934,M,70000,5,1,0,2,69,0
27935,M,60000,3,1,1,3,68,0
27936,M,60000,3,1,0,4,68,0
27937,S,90000,5,0,0,2,68,1
27938,S,130000,4,4,0,4,69,0
27939,M,130000,4,4,0,4,68,0
27940,S,130000,4,4,0,4,67,0
27941,M,80000,4,2,1,2,60,0
27942,S,90000,4,2,0,1,59,0
27943,S,120000,2,5,0,2,59,1
27944,S,120000,2,5,0,2,59,1
27945,S,130000,4,5,0,1,60,0
27946,M,170000,0,4,0,4,59,1
27947,S,110000,2,5,0,2,60,0
27948,M,120000,2,5,1,2,60,1
27949,S,170000,0,5,0,3,61,1
27950,M,80000,4,1,1,2,61,0
27951,S,80000,4,1,0,2,61,1
27952,M,90000,4,1,0,2,61,1
27953,M,160000,4,5,1,2,61,1
27954,S,80000,4,1,0,3,62,0
